Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2014	CA	California	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past year	Overall	Overall	"6,012"	66.6	65.3	67.9	367	%	Crude Prevalence			BRFSS	CLASS07	Topic36	6	BO1	CAT1	CHECKUP1	RESP063	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past 2 years	Overall	Overall	"1,281"	15.1	14.1	16.1	368	%	Crude Prevalence			BRFSS	CLASS07	Topic36	6	BO1	CAT1	CHECKUP1	RESP064	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past 5 years	Overall	Overall	720	9.2	8.3	10	369	%	Crude Prevalence			BRFSS	CLASS07	Topic36	6	BO1	CAT1	CHECKUP1	RESP065	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	5 or more years ago	Overall	Overall	637	7.5	6.8	8.3	370	%	Crude Prevalence			BRFSS	CLASS07	Topic36	6	BO1	CAT1	CHECKUP1	RESP066	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Never	Overall	Overall	112	1.6	1.2	1.9	371	%	Crude Prevalence			BRFSS	CLASS07	Topic36	6	BO1	CAT1	CHECKUP1	RESP067	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	"Yes, only one"	Overall	Overall	"6,258"	68.3	67	69.6	252	%	Crude Prevalence			BRFSS	CLASS07	Topic43	6	BO1	CAT1	PERSDOC2	RESP050	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	More than one	Overall	Overall	556	6.2	5.5	6.8	253	%	Crude Prevalence			BRFSS	CLASS07	Topic43	6	BO1	CAT1	PERSDOC2	RESP053	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	No	Overall	Overall	"1,971"	25.5	24.3	26.7	254	%	Crude Prevalence			BRFSS	CLASS07	Topic43	6	BO1	CAT1	PERSDOC2	RESP054	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Care Access/Coverage	Under 65 Coverage	Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"5,443"	82.2	81	83.5	208	%	Crude Prevalence			BRFSS	CLASS07	Topic59	6	BO1	CAT1	_HCVU651	RESP046	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Care Access/Coverage	Under 65 Coverage	Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"1,004"	17.8	16.6	19	209	%	Crude Prevalence			BRFSS	CLASS07	Topic59	6	BO1	CAT1	_HCVU651	RESP054	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Status	Fair or Poor Health	Health Status (variable calculated from one or more BRFSS questions)	Good or Better Health	Overall	Overall	"7,249"	81.9	80.9	82.9	116	%	Crude Prevalence			BRFSS	CLASS08	Topic24	6	BO1	CAT1	_RFHLTH	RESP061	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Status	Fair or Poor Health	Health Status (variable calculated from one or more BRFSS questions)	Fair or Poor Health	Overall	Overall	"1,570"	18.1	17.1	19.2	117	%	Crude Prevalence			BRFSS	CLASS08	Topic24	6	BO1	CAT1	_RFHLTH	RESP062	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Status	Overall Health	How is your general health?	Excellent	Overall	Overall	"1,879"	20.5	19.5	21.6	1	%	Crude Prevalence			BRFSS	CLASS08	Topic41	6	BO1	CAT1	GENHLTH	RESP056	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Status	Overall Health	How is your general health?	Very good	Overall	Overall	"2,874"	31.5	30.2	32.7	2	%	Crude Prevalence			BRFSS	CLASS08	Topic41	6	BO1	CAT1	GENHLTH	RESP057	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Status	Overall Health	How is your general health?	Good	Overall	Overall	"2,496"	29.9	28.6	31.1	3	%	Crude Prevalence			BRFSS	CLASS08	Topic41	6	BO1	CAT1	GENHLTH	RESP058	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Status	Overall Health	How is your general health?	Fair	Overall	Overall	"1,144"	13.5	12.6	14.4	4	%	Crude Prevalence			BRFSS	CLASS08	Topic41	6	BO1	CAT1	GENHLTH	RESP059	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Health Status	Overall Health	How is your general health?	Poor	Overall	Overall	426	4.6	4.1	5.2	5	%	Crude Prevalence			BRFSS	CLASS08	Topic41	6	BO1	CAT1	GENHLTH	RESP060	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Oral Health	All Teeth Removed	Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	158	8.7	7	10.4	"1,167"	%	Crude Prevalence			BRFSS	CLASS13	Topic04	6	BO1	CAT1	_ALTETH2	RESP046	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Oral Health	All Teeth Removed	Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"1,999"	91.3	89.6	93	"1,168"	%	Crude Prevalence			BRFSS	CLASS13	Topic04	6	BO1	CAT1	_ALTETH2	RESP054	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Oral Health	Dental Visit	Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"5,977"	65.1	63.8	66.4	"1,205"	%	Crude Prevalence			BRFSS	CLASS13	Topic16	6	BO1	CAT1	_DENVST2	RESP046	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Oral Health	Dental Visit	Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"2,809"	34.9	33.6	36.2	"1,206"	%	Crude Prevalence			BRFSS	CLASS13	Topic16	6	BO1	CAT1	_DENVST2	RESP054	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Oral Health	Teeth Removed	Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"3,693"	40.6	39.2	41.9	"1,121"	%	Crude Prevalence			BRFSS	CLASS13	Topic57	6	BO1	CAT1	_EXTETH2	RESP046	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Oral Health	Teeth Removed	Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"5,019"	59.5	58.1	60.8	"1,122"	%	Crude Prevalence			BRFSS	CLASS13	Topic57	6	BO1	CAT1	_EXTETH2	RESP054	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Women's Health	Mammogram	Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Received a mammogram within the past 2 years	Overall	Overall	"1,308"	82.9	80.6	85.2	"3,338"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	6	BO1	CAT1	_MAM5021	RESP186	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Women's Health	Mammogram	Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Did not receive a mammogram within the past 2 years	Overall	Overall	307	17.1	14.8	19.4	"3,339"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	6	BO1	CAT1	_MAM5021	RESP187	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Women's Health	Mammogram	Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,628"	79.9	77.6	82.2	"3,300"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	6	BO1	CAT1	_MAM502Y	RESP046	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Women's Health	Mammogram	Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	No	Overall	Overall	442	20.1	17.8	22.4	"3,301"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	6	BO1	CAT1	_MAM502Y	RESP054	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Women's Health	Mammogram	Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,993"	77.3	75.1	79.4	"3,260"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	6	BO1	CAT1	_RFMAM2Y	RESP046	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Women's Health	Mammogram	Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	No	Overall	Overall	605	22.7	20.6	24.9	"3,261"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	6	BO1	CAT1	_RFMAM2Y	RESP054	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Women's Health	Pap Test	Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"2,147"	75.2	73	77.5	"3,376"	%	Crude Prevalence			BRFSS	CLASS18	Topic42	6	BO1	CAT1	_RFPAP32	RESP046	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Women's Health	Pap Test	Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions)	No	Overall	Overall	671	24.8	22.5	27	"3,377"	%	Crude Prevalence			BRFSS	CLASS18	Topic42	6	BO1	CAT1	_RFPAP32	RESP054	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Women's Health	Pap Test	Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions)	Received a Pap test within the past 3 years	Overall	Overall	"1,779"	83.1	81	85.2	"3,420"	%	Crude Prevalence			BRFSS	CLASS18	Topic42	6	BO1	CAT1	_RFPAP33	RESP188	"(37.63864012300047, -120.99999953799971)"
2014	CA	California	Women's Health	Pap Test	Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions)	Did not receive a Pap test within the past 3 years	Overall	Overall	341	16.9	14.8	19	"3,421"	%	Crude Prevalence			BRFSS	CLASS18	Topic42	6	BO1	CAT1	_RFPAP33	RESP189	"(37.63864012300047, -120.99999953799971)"
2014	CO	Colorado	Chronic Health Indicators	Arthritis	Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"4,176"	22.8	22	23.6	896	%	Crude Prevalence			BRFSS	CLASS03	Topic05	8	BO1	CAT1	_DRDXAR1	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Arthritis	Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"9,123"	77.2	76.4	78	897	%	Crude Prevalence			BRFSS	CLASS03	Topic05	8	BO1	CAT1	_DRDXAR1	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Asthma	Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,114"	8.4	7.8	9	712	%	Crude Prevalence			BRFSS	CLASS03	Topic06	8	BO1	CAT1	_CASTHM1	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Asthma	Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"12,184"	91.6	91	92.2	713	%	Crude Prevalence			BRFSS	CLASS03	Topic06	8	BO1	CAT1	_CASTHM1	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Asthma	Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,573"	12.2	11.5	13	666	%	Crude Prevalence			BRFSS	CLASS03	Topic06	8	BO1	CAT1	_LTASTH1	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Asthma	Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"11,790"	87.8	87	88.5	667	%	Crude Prevalence			BRFSS	CLASS03	Topic06	8	BO1	CAT1	_LTASTH1	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Cardiovascular Disease	Ever told you had angina or coronary heart disease?	Yes	Overall	Overall	592	3	2.7	3.4	574	%	Crude Prevalence			BRFSS	CLASS03	Topic10	8	BO1	CAT1	CVDCRHD4	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Cardiovascular Disease	Ever told you had angina or coronary heart disease?	No	Overall	Overall	"12,701"	97	96.7	97.3	575	%	Crude Prevalence			BRFSS	CLASS03	Topic10	8	BO1	CAT1	CVDCRHD4	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a heart attack (myocardial infarction)?	Yes	Overall	Overall	589	3.1	2.8	3.4	528	%	Crude Prevalence			BRFSS	CLASS03	Topic10	8	BO1	CAT1	CVDINFR4	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a heart attack (myocardial infarction)?	No	Overall	Overall	"12,743"	96.9	96.6	97.2	529	%	Crude Prevalence			BRFSS	CLASS03	Topic10	8	BO1	CAT1	CVDINFR4	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a stroke?	Yes	Overall	Overall	366	1.8	1.6	2	620	%	Crude Prevalence			BRFSS	CLASS03	Topic10	8	BO1	CAT1	CVDSTRK3	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a stroke?	No	Overall	Overall	"12,988"	98.2	98	98.4	621	%	Crude Prevalence			BRFSS	CLASS03	Topic10	8	BO1	CAT1	CVDSTRK3	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	COPD	Ever told you have COPD?	Yes	Overall	Overall	774	4	3.7	4.4	850	%	Crude Prevalence			BRFSS	CLASS03	Topic14	8	BO1	CAT1	CHCCOPD1	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	COPD	Ever told you have COPD?	No	Overall	Overall	"12,553"	96	95.6	96.4	851	%	Crude Prevalence			BRFSS	CLASS03	Topic14	8	BO1	CAT1	CHCCOPD1	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Depression	Ever told you that you have a form of depression?	Yes	Overall	Overall	"2,301"	17	16.2	17.9	942	%	Crude Prevalence			BRFSS	CLASS03	Topic17	8	BO1	CAT1	ADDEPEV2	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Depression	Ever told you that you have a form of depression?	No	Overall	Overall	"11,030"	83	82.1	83.8	943	%	Crude Prevalence			BRFSS	CLASS03	Topic17	8	BO1	CAT1	ADDEPEV2	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	Overall	Overall	"1,189"	7.3	6.8	7.8	"1,034"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	8	BO1	CAT1	DIABETE3	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	"Yes, pregnancy-related"	Overall	Overall	67	0.6	0.5	0.8	"1,035"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	8	BO1	CAT1	DIABETE3	RESP051	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	"No, pre-diabetes or borderline diabetes"	Overall	Overall	227	1.5	1.2	1.8	"1,037"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	8	BO1	CAT1	DIABETE3	RESP052	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	No	Overall	Overall	"11,885"	90.6	90	91.2	"1,036"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	8	BO1	CAT1	DIABETE3	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Kidney	Ever told you have kidney disease?	Yes	Overall	Overall	401	2.4	2.1	2.7	988	%	Crude Prevalence			BRFSS	CLASS03	Topic35	8	BO1	CAT1	CHCKIDNY	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Kidney	Ever told you have kidney disease?	No	Overall	Overall	"12,951"	97.6	97.3	97.9	989	%	Crude Prevalence			BRFSS	CLASS03	Topic35	8	BO1	CAT1	CHCKIDNY	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Other Cancer	Ever told you had any other types of cancer?	Yes	Overall	Overall	"1,168"	6.1	5.6	6.5	804	%	Crude Prevalence			BRFSS	CLASS03	Topic40	8	BO1	CAT1	CHCOCNCR	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Other Cancer	Ever told you had any other types of cancer?	No	Overall	Overall	"12,185"	93.9	93.5	94.4	805	%	Crude Prevalence			BRFSS	CLASS03	Topic40	8	BO1	CAT1	CHCOCNCR	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Skin Cancer	Ever told you had skin cancer?	Yes	Overall	Overall	"1,363"	6.3	5.9	6.7	758	%	Crude Prevalence			BRFSS	CLASS03	Topic53	8	BO1	CAT1	CHCSCNCR	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Chronic Health Indicators	Skin Cancer	Ever told you had skin cancer?	No	Overall	Overall	"11,990"	93.7	93.3	94.1	759	%	Crude Prevalence			BRFSS	CLASS03	Topic53	8	BO1	CAT1	CHCSCNCR	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Health Care Cost	Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?	Yes	Overall	Overall	"1,383"	13.1	12.3	13.9	321	%	Crude Prevalence			BRFSS	CLASS07	Topic28	8	BO1	CAT1	MEDCOST	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Health Care Cost	Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?	No	Overall	Overall	"11,989"	86.9	86.1	87.7	322	%	Crude Prevalence			BRFSS	CLASS07	Topic28	8	BO1	CAT1	MEDCOST	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Health Care Coverage	Do you have any kind of health care coverage?	Yes	Overall	Overall	"12,227"	87.2	86.4	88.1	162	%	Crude Prevalence			BRFSS	CLASS07	Topic29	8	BO1	CAT1	HLTHPLN1	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Health Care Coverage	Do you have any kind of health care coverage?	No	Overall	Overall	"1,113"	12.8	11.9	13.6	163	%	Crude Prevalence			BRFSS	CLASS07	Topic29	8	BO1	CAT1	HLTHPLN1	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past year	Overall	Overall	"8,867"	62.7	61.6	63.8	367	%	Crude Prevalence			BRFSS	CLASS07	Topic36	8	BO1	CAT1	CHECKUP1	RESP063	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past 2 years	Overall	Overall	"1,931"	15.7	14.9	16.5	368	%	Crude Prevalence			BRFSS	CLASS07	Topic36	8	BO1	CAT1	CHECKUP1	RESP064	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past 5 years	Overall	Overall	"1,201"	11.3	10.6	12.1	369	%	Crude Prevalence			BRFSS	CLASS07	Topic36	8	BO1	CAT1	CHECKUP1	RESP065	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	5 or more years ago	Overall	Overall	"1,002"	8.8	8.2	9.5	370	%	Crude Prevalence			BRFSS	CLASS07	Topic36	8	BO1	CAT1	CHECKUP1	RESP066	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Never	Overall	Overall	140	1.5	1.2	1.9	371	%	Crude Prevalence			BRFSS	CLASS07	Topic36	8	BO1	CAT1	CHECKUP1	RESP067	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	"Yes, only one"	Overall	Overall	"10,174"	68.8	67.7	69.9	252	%	Crude Prevalence			BRFSS	CLASS07	Topic43	8	BO1	CAT1	PERSDOC2	RESP050	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	More than one	Overall	Overall	949	7.4	6.8	7.9	253	%	Crude Prevalence			BRFSS	CLASS07	Topic43	8	BO1	CAT1	PERSDOC2	RESP053	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	No	Overall	Overall	"2,236"	23.8	22.8	24.9	254	%	Crude Prevalence			BRFSS	CLASS07	Topic43	8	BO1	CAT1	PERSDOC2	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Under 65 Coverage	Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"7,803"	84.7	83.7	85.7	208	%	Crude Prevalence			BRFSS	CLASS07	Topic59	8	BO1	CAT1	_HCVU651	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Care Access/Coverage	Under 65 Coverage	Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"1,071"	15.3	14.3	16.3	209	%	Crude Prevalence			BRFSS	CLASS07	Topic59	8	BO1	CAT1	_HCVU651	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Status	Fair or Poor Health	Health Status (variable calculated from one or more BRFSS questions)	Good or Better Health	Overall	Overall	"11,474"	86.8	86.1	87.6	116	%	Crude Prevalence			BRFSS	CLASS08	Topic24	8	BO1	CAT1	_RFHLTH	RESP061	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Status	Fair or Poor Health	Health Status (variable calculated from one or more BRFSS questions)	Fair or Poor Health	Overall	Overall	"1,878"	13.2	12.4	13.9	117	%	Crude Prevalence			BRFSS	CLASS08	Topic24	8	BO1	CAT1	_RFHLTH	RESP062	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Status	Overall Health	How is your general health?	Excellent	Overall	Overall	"2,809"	21.2	20.3	22.1	1	%	Crude Prevalence			BRFSS	CLASS08	Topic41	8	BO1	CAT1	GENHLTH	RESP056	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Status	Overall Health	How is your general health?	Very good	Overall	Overall	"4,929"	36.2	35.1	37.3	2	%	Crude Prevalence			BRFSS	CLASS08	Topic41	8	BO1	CAT1	GENHLTH	RESP057	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Status	Overall Health	How is your general health?	Good	Overall	Overall	"3,736"	29.5	28.4	30.5	3	%	Crude Prevalence			BRFSS	CLASS08	Topic41	8	BO1	CAT1	GENHLTH	RESP058	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Status	Overall Health	How is your general health?	Fair	Overall	Overall	"1,386"	10.1	9.5	10.8	4	%	Crude Prevalence			BRFSS	CLASS08	Topic41	8	BO1	CAT1	GENHLTH	RESP059	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Health Status	Overall Health	How is your general health?	Poor	Overall	Overall	492	3.1	2.7	3.4	5	%	Crude Prevalence			BRFSS	CLASS08	Topic41	8	BO1	CAT1	GENHLTH	RESP060	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Oral Health	All Teeth Removed	Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	427	10.5	9.3	11.7	"1,169"	%	Crude Prevalence			BRFSS	CLASS13	Topic04	8	BO1	CAT1	_ALTETH2	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Oral Health	All Teeth Removed	Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"3,639"	89.6	88.4	90.8	"1,170"	%	Crude Prevalence			BRFSS	CLASS13	Topic04	8	BO1	CAT1	_ALTETH2	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Oral Health	Dental Visit	Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"9,234"	67	66	68.1	"1,207"	%	Crude Prevalence			BRFSS	CLASS13	Topic16	8	BO1	CAT1	_DENVST2	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Oral Health	Dental Visit	Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"4,046"	33	31.9	34	"1,208"	%	Crude Prevalence			BRFSS	CLASS13	Topic16	8	BO1	CAT1	_DENVST2	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Oral Health	Teeth Removed	Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"5,539"	36.3	35.2	37.3	"1,123"	%	Crude Prevalence			BRFSS	CLASS13	Topic57	8	BO1	CAT1	_EXTETH2	RESP046	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Oral Health	Teeth Removed	Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"7,528"	63.7	62.7	64.8	"1,124"	%	Crude Prevalence			BRFSS	CLASS13	Topic57	8	BO1	CAT1	_EXTETH2	RESP054	"(38.843840757000464, -106.13361092099967)"
2014	CO	Colorado	Women's Health	Mammogram	Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions)	Received a mammogram within the past 2 years	Overall	Overall	"2,622"	74.2	72.4	76	"3,335"	%	Crude Prevalence			BRFSS	CLASS18	Topic37	8	BO1	CAT1	_MAM5021	RESP186	"(38.843840757000464, -106.13361092099967)"
